point,point_id,question_type,question_id,question,answer,option_A,option_B,option_C,option_D,option_E,prompt,analysis
用例图的常见绘制错误,67,单选题,67_5,问题：在用例图中，当一个用例是另一个用例的组成部分时，应使用哪种关系？,B,A:扩展（Include）,B:关联（Association）,C:泛化（Generalization）,D:实现（Realization）,,帮忙出6道关于用例图的常见绘制错误的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
用例图的常见绘制错误,67,多选题,67_6,题目1：在用例图中，下列哪些行为可能被认为是错误的？,"B, C, D",A:一个参与者控制多个用例,B:一个用例包含多个参与者,C:用例之间的关系线没有明确的方向,D:用例图中没有包含参与者,E:系统用例与参与者之间的关系不是一对一,帮忙出5道关于用例图的常见绘制错误的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,在用例图中，一个参与者通常只与一个用例关联，且用例与参与者之间的关系是一对一或一对多的关系，而不是多个参与者控制一个用例。关系线应该有明确的方向，从参与者到用例或从用例到参与者。所以选项B（一个用例包含多个参与者）、C（关系线没有明确方向）和D（没有包含参与者）是错误的。
用例图的常见绘制错误,67,多选题,67_7,以下关于用例图的绘制，哪些是常见的错误？,"A, B, C",A:用例图中没有明确的行为或动作,B:用例之间的关系表示为虚线，而非箭头,C:参与者仅作为观察者，没有实际参与任何操作,D:用例之间的扩展关系用虚线表示，继承关系用实线表示,E:系统内部的交互被错误地用关联关系表示,帮忙出5道关于用例图的常见绘制错误的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,用例图中需要清晰地展示参与者的行为和动作，选项A错误。用例之间的关系通常用箭头表示，B项错误。参与者应该是用例的参与者，不应仅作为观察者，C项错误。扩展关系和继承关系在用例图中通常用不同的箭头表示，D项正确但不符合题目要求。系统内部交互通常用关联关系表示，但如果混淆了外部与内部的交互，就可能是错误的，E项可能不明确。
用例图的常见绘制错误,67,多选题,67_8,关于用例图的绘制，下列哪些做法是不恰当的？,"A, C, D, E",A:用例图中没有包含参与者和用例,B:用例之间使用自包含的关系表示重用,C:用例图中没有明确的边界,D:参与者与用例之间的关系使用错误的箭头方向,E:用例图中的消息传递方向与系统流程不符,帮忙出5道关于用例图的常见绘制错误的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,用例图必须包含参与者和用例，A项错误。用例之间通常用扩展或包含关系表示重用，而不是自包含，B项错误。用例图需要有清晰的边界，C项错误。参与者与用例的关系应该从参与者到用例，D项箭头方向错误。用例图中的消息传递应反映系统流程，E项错误。
用例图的常见绘制错误,67,多选题,67_9,以下哪些关于用例图的描述可能造成理解混淆？,"A, B, C, D",A:用例图中包含系统内部的详细实现细节,B:用例图中的参与者没有明确的行为描述,C:用例图中用例之间的关系没有明确的连接线,D:用例图中的边界不清晰，无法区分内部和外部,E:用例图中没有包含所有相关的参与者,帮忙出5道关于用例图的常见绘制错误的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,用例图应关注系统的行为，而非内部实现，A项错误。参与者的行为是用例图的重要部分，B项错误。关系线用于表示用例之间的关系，需要明确，C项错误。清晰的边界有助于理解系统内外部交互，D项错误。E项可能仅在某些情况下是问题，如果所有相关的参与者都已包含。
用例图的常见绘制错误,67,多选题,67_10,在用例图中，下列哪些做法可能导致图示不准确或难以理解？,"A, B, C, D, E",A:用例名称过长，导致图形拥挤,B:用例图中没有明确的用例角色和职责,C:用例图中没有描述参与者与系统交互的场景,D:用例间的关联关系使用箭头方向错误,E:参与者之间没有逻辑上的联系，却被画在同一图中,帮忙出5道关于用例图的常见绘制错误的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,用例名称过长确实可能导致图形不易阅读，A项错误。用例角色和职责应清晰，B项错误。用例图需描绘交互场景，C项错误。关联关系的箭头方向表示行为流向，D项错误。如果参与者之间没有逻辑联系，应分开绘制，E项错误。
用例图的常见绘制错误,67,判断题,67_11,1. 问题：在用例图中，一个参与者可以同时拥有多个角色，且每个角色可以执行多个用例。,"('**错误**',)",,,,,,帮忙出4道关于用例图的常见绘制错误的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,在用例图中，一个参与者可以拥有一个或多个角色，但每个角色通常对应一个特定的行为，它只能执行一个用例
用例图的常见绘制错误,67,判断题,67_12,问题：在用例图中，用例之间的关系通常只能是扩展或包含，不能是重叠。,"('**错误**',)",,,,,,帮忙出4道关于用例图的常见绘制错误的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,用例图中，用例之间的关系除了扩展（extend）和包含（include）外，还可以有“泛化”关系，表示继承了父用例的特性，但不一定要完全执行父用例的所有行为
用例图的常见绘制错误,67,判断题,67_13,问题：用例图中的消息传递箭头总是从参与者指向用例。,"('**错误**',)",,,,,,帮忙出4道关于用例图的常见绘制错误的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,消息传递箭头可以双向，表示参与者与用例之间的交互，不一定总是从参与者指向用例
用例图的常见绘制错误,67,判断题,67_14,问题：用例图中，系统边界线应该包括所有的系统组件，即使是内部组件。,"('**错误**',)",,,,,,帮忙出4道关于用例图的常见绘制错误的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,系统边界线只包括系统的外部组件，不包括内部组件，目的是突出系统与外部环境的交互
活动图的常见绘制错误,68,单选题,68_1,问题：在活动图中，一个状态机的初始状态通常应该：,D,A:有输入和输出,B:没有输入，但有输出,C:只有输入，没有输出,D:没有输入和输出，表示流程开始,,帮忙出6道关于活动图的常见绘制错误的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
活动图的常见绘制错误,68,单选题,68_2,问题：活动图中的箭头通常表示：,A,A:控制流,B:数据流,C:转移条件,D:数据和控制流,,帮忙出6道关于活动图的常见绘制错误的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
活动图的常见绘制错误,68,单选题,68_3,问题：在活动图中，错误地将一个活动连接到自身的边称为：,A,A:循环,B:转移,C:跳转,D:连接,,帮忙出6道关于活动图的常见绘制错误的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
活动图的常见绘制错误,68,单选题,68_4,问题：活动图中，错误地没有显示所有可能的路径，这可能导致：,A,A:状态机不完整,B:状态机过度复杂,C:状态机没有唯一路径,D:状态机无法模拟实际流程,,帮忙出6道关于活动图的常见绘制错误的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
活动图的常见绘制错误,68,单选题,68_5,问题：在活动图中，错误地使用了多个入口和出口，这可能导致：,C,A:状态机的并发执行混乱,B:状态机的控制流混乱,C:状态机无法开始或结束,D:状态机的性能下降,,帮忙出6道关于活动图的常见绘制错误的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
活动图的常见绘制错误,68,多选题,68_6,题目1：在活动图中，以下哪些是常见的绘制错误？,"A, B, C, D, E",A:活动之间的箭头没有明确的起点和终点,B:状态机中存在自环的活动,C:状态机的初始状态和终止状态没有正确标识,D:活动之间的顺序没有遵循因果关系,E:活动图中没有包含必要的条件判断和并发分支,帮忙出5道关于活动图的常见绘制错误的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,活动图中错误通常包括不清晰的连接、自相矛盾的流程（如自环）、未标识初始和终止状态、违反逻辑顺序或缺少必要的控制流元素（如条件判断和并发分支）。
